"poor_or_fair_health","poor_physical_health_days","poor_mental_health_days","hiv_prevalence","frequent_mental_distress","premature_death","mental_health_providers","GEOID"
0.342,5.82265681742631,6.22448284176213,NA,0.221,14046.964823557,NA,"48079"
0.244,4.7447080561437,5.9934356312638,NA,0.21,9808.96207828854,NA,"48081"
0.21,4.52144021372276,5.90787217708011,133.9,0.192,13601.727033987,0.00012928248222365,"48083"
0.124,3.33968598650887,4.54875817149991,238.4,0.136,4575.5457345867,0.00152957018807314,"48085"
0.251,4.88936149152133,5.94911289284972,0,0.199,14470.5330227385,0.00038240917782026,"48087"
0.222,4.45731079785454,5.66135839081105,324.4,0.19,11858.7941979079,0.00024236548715462,"48089"
0.163,3.54332427115307,5.22805825987158,166.1,0.17,6848.48533391003,0.00155441006709108,"48091"
0.228,4.4481415449669,5.70383379196718,110.7,0.198,9699.64697671987,0.00058076225045372,"48093"
0.282,4.98123615129281,6.01747215809839,789.7,0.209,5163.49390999826,0.00029931158335827,"48095"
0.191,4.34965591710432,5.8025486862354,105.2,0.192,8595.95899091699,0.0006154720196951,"48097"
0.222,4.47608991447457,5.66255470444222,369.7,0.204,8664.71796034706,0.0006173425776427,"48099"
0.279,5.26923852165966,6.30710107555095,NA,0.22,7699.87638176985,NA,"48101"
0.264,4.5375727875134,5.45288591504937,NA,0.186,11492.4011827527,NA,"48103"
0.245,4.46569694295063,5.49356606469055,NA,0.176,13151.6880264477,NA,"48105"
0.274,5.04129707730681,5.78346745804405,414,0.198,16652.6370862566,0.00019584802193497,"48107"
0.295,5.02375015529608,5.70507120241651,NA,0.194,14090.3172429978,NA,"48109"
0.251,4.99234423736467,5.90994815792964,129.6,0.193,15211.8818728222,0.00041829336307863,"48111"
0.208,4.13072656172736,5.47533957463565,943.3,0.17,8431.28098740626,0.00189864851801009,"48113"
0.303,5.49688899667033,5.98307271333583,130.9,0.199,12750.6935561532,8.05607024893257e-05,"48115"
0.349,5.27238923987811,5.81040202424926,132.7,0.212,9743.13016312772,0.00010911670031098,"48117"
0.18,4.45718547758026,6.04162245086472,291.7,0.186,13604.8234147314,0.00055637982195845,"48119"
0.137,3.36664374472385,4.6995290800811,219.6,0.152,5061.6482137231,0.00151861578701998,"48121"
0.228,4.71531189661821,5.75300577387792,42.3,0.187,10220.8907807487,0.00025102921980118,"48123"
0.229,4.69093702942086,5.86789979929324,0,0.192,11812.8708603297,0.00057471264367816,"48125"
0.404,6.26421063037658,6.06805796005128,119,0.215,14362.2981223077,0.00047208780833235,"48127"
0.208,4.52164909016908,6.03504378161745,314,0.201,10599.1083692919,NA,"48129"
0.327,5.22993195774925,5.508583993632,257.8,0.195,15818.0675155303,0.00010250102501025,"48131"
0.221,4.66268469106817,6.11079438900727,85.1,0.202,12164.7610515117,0.00050380653828929,"48133"
0.255,4.7603702053786,5.47770709175489,249,0.185,12481.3675067596,0.00049040604378891,"48135"
0.311,5.58994201367833,6.07755174712049,NA,0.211,9166.27849451536,0.00069541029207232,"48137"
0.188,4.06458202216878,5.39540391120859,233.7,0.182,7453.04478400216,0.00087330642694323,"48139"
0.282,4.64584831648483,5.89296586338558,373.8,0.179,8159.74521015223,0.00112334048046713,"48141"
0.212,4.50966073390874,5.99074622755571,77.2,0.2,7986.30670786834,0.0011065517082392,"48143"
0.257,5.15735156826145,6.17505931714811,276.5,0.211,12249.5466692779,0.00017328019407381,"48145"
0.205,4.48815046755434,5.89444207121983,261.2,0.193,10352.0202233581,0.00103913150482649,"48147"
0.184,4.18556634418546,5.62356658294918,167.4,0.183,9257.40740993567,0.00028355004658322,"48149"
0.215,4.34369656269978,5.6635169017293,NA,0.191,13849.8062335885,NA,"48151"
0.303,5.00815125723162,5.79662999519043,115.7,0.201,10824.3484226292,NA,"48153"
0.257,5.16261185676479,6.36163119861982,NA,0.217,11825.9713407829,NA,"48155"
0.159,3.41745514639346,4.56173668828993,266.7,0.148,5310.29231194938,0.00095512430010937,"48157"
0.154,3.8124012155511,5.52143331355742,154.9,0.172,11460.0454127461,0.00047782874617737,"48159"
0.232,4.64643205725665,5.98043807582733,408.4,0.195,10438.0229812828,0.00015171437240821,"48161"
0.323,5.16494419749733,5.58595877540511,1315.7,0.189,12090.6623665115,0.00027120850509872,"48163"
0.243,5.1111800639954,6.00359380958458,48.6,0.193,10585.2467915458,0.00013701758392327,"48165"
0.177,3.85416820479228,5.31895924253691,383.3,0.168,8975.95774381745,0.00132652888791253,"48167"
0.281,4.77766058056101,5.46931303448905,920.7,0.181,9497.88743928294,NA,"48169"
0.181,3.92369164807197,5.33866571212156,105,0.186,7604.40901334315,0.0009891196834817,"48171"
0.164,3.69434958289784,5.02383551992191,NA,0.154,NA,NA,"48173"
0.213,4.5163699637678,5.81230050544083,195.8,0.181,9031.59503992123,0.00013960631020522,"48175"
0.257,4.85015661810564,5.90590227234535,186.1,0.195,10411.8259548973,0.0003563973321114,"48177"
0.248,4.81787234934133,5.93645624316835,92.3,0.202,11271.9149369563,0.00033285782215882,"48179"
0.205,4.30332906400395,5.74067336987581,171.9,0.199,9793.8857226403,0.00146408681173566,"48181"
0.219,4.52399706967383,6.03428241806944,521.3,0.199,12456.2387266191,0.00206117503079685,"48183"
0.234,4.58241665683212,5.75894228555921,471.8,0.196,9963.22246450082,0.00019810479743784,"48185"
0.185,3.9669141988948,5.57709018939382,138.3,0.172,7110.88388219981,0.00048012833547978,"48187"
0.289,5.04375653649501,5.850981234446,145.8,0.2,11327.0332128665,0.00145872129112353,"48189"
0.235,4.93172905652719,5.96219990466336,NA,0.194,10246.2134787171,NA,"48191"
0.212,4.60201372118332,5.98608584024443,84.6,0.205,11511.1659270706,0.001093693036821,"48193"
0.212,4.51532769831621,5.58460671690551,NA,0.176,6539.99540859779,0.00038767202946307,"48195"
0.222,4.50035900677884,5.8608439747405,NA,0.195,10560.9131938694,0.00112612612612613,"48197"
0.186,4.49928928167364,6.02628521062174,121.3,0.199,11241.9119389764,0.0004739086935917,"48199"
0.245,4.29527380762056,5.67318376675631,739.1,0.186,8156.77005881001,0.00151585332580377,"48201"
0.207,4.43697439845849,5.96605876095168,206.7,0.194,10533.3555605728,0.00046276211135213,"48203"
0.181,3.921283989083,5.22769620632212,NA,0.162,7480.41509671828,0.00018528812303131,"48205"
0.251,4.88170215581764,5.95169477444591,316.6,0.202,10595.4283298839,0.00092404361485862,"48207"
0.189,3.95331476399468,5.19405151579954,192.2,0.177,5755.43284097409,0.00115114899548546,"48209"
0.195,3.93934048188296,5.37060794102904,NA,0.185,5324.15439547406,0.00061143381228982,"48211"
0.217,4.71048678399381,6.10856797402988,201.7,0.203,13193.8178760546,0.00064541575531571,"48213"
0.373,5.7383164815231,5.95189978251221,253.4,0.199,8262.89939859202,0.00077582250816715,"48215"
0.223,4.61561740565178,6.16009427961532,178.2,0.201,12166.023122427,0.00049354281483918,"48217"
0.241,4.82977650124366,5.94734617083402,75.4,0.194,13651.3654726347,0.00079576838459017,"48219"
0.15,3.81899867950301,5.2092503413535,136.7,0.166,9472.10422484116,0.00112111114571331,"48221"
0.207,4.51569175063928,5.89206811857043,146.2,0.193,10185.9427795201,0.00080621321652199,"48223"
0.243,4.98117253796096,6.22035929569311,665.4,0.199,12868.1514670045,0.00026977204262398,"48225"
0.238,4.6282519763685,5.63537966330378,607.6,0.186,11671.6491037914,0.00190459446788561,"48227"
0.39,5.86421020495048,5.66510514434852,390.2,0.204,9662.56149091389,NA,"48229"
0.206,4.39984729795904,5.89556304035368,173.5,0.197,10488.8209305096,0.00086078495850823,"48231"
0.194,4.36225111418384,5.80099717606474,107.3,0.187,13452.3322431522,4.87923883874116e-05,"48233"
0.187,4.01128052770166,5.56330485248767,NA,0.186,10258.7369572041,NA,"48235"
0.214,4.88961406002099,6.03102677983049,316.3,0.193,9315.92646000211,0.00022956841138659,"48237"
0.239,4.65379470791833,6.0200291080093,80.3,0.197,9119.97836695814,0.00019839957674757,"48239"
0.249,4.95499004278365,6.42659990984824,172.2,0.22,14264.9816781781,0.00051554207733131,"48241"
0.239,4.70497997008773,5.75124602747305,NA,0.197,8207.78714405347,0.00205233453052848,"48243"
0.244,4.56501420863191,5.77132333047305,631,0.192,11735.1665058732,0.00121401318071453,"48245"
0.34,5.88361556140107,5.80320271802456,208.8,0.189,12253.132385945,NA,"48247"
0.292,5.0774344633236,5.66110416833719,111.2,0.192,14381.7204318277,0.00095245450099106,"48249"
0.216,4.1592387849427,5.45568551256762,205.8,0.193,8335.89897698276,0.00084365655702691,"48251"
0.259,4.82382341028806,5.80865009238248,249.8,0.196,11127.8665496575,5.03195290092085e-05,"48253"
0.268,4.86110382888379,5.52770510236373,653.9,0.181,9309.89894178406,0.00020333468889792,"48255"
0.212,4.28058163354927,5.69682068107596,310,0.191,8808.5721558703,0.00097611682977536,"48257"
0.146,3.63321180438086,5.02317066707495,158,0.154,5626.13880070832,0.00213730016243481,"48259"
0.465,7.14308219038734,6.87244805125514,NA,0.246,NA,0,"48261"
0.18,3.85684994573993,5.37183180610764,0,0.184,NA,0,"48263"
0.21,4.35451483880196,5.95818252574631,137.1,0.188,9189.13843101337,0.00325426534489569,"48265"
0.229,4.54328622000876,5.78359727587813,NA,0.196,8618.27526042631,0.00022909507445589,"48267"
0.286,5.25153364091619,6.15635732878809,0,0.213,NA,0,"48269"
0.254,4.84870285826925,5.52552068917284,402.8,0.178,9451.43674827122,NA,"48271"
0.266,4.95461553635865,5.5514839966656,130.5,0.182,10643.4581242428,0.00055492084217398,"48273"
0.234,4.90916477500864,6.06252603661828,NA,0.196,13275.8682005903,NA,"48275"
0.222,4.63591161977838,6.14364001833552,188.9,0.207,12235.5031643252,0.00115773084753882,"48277"
0.283,5.15085203012646,6.06201888000104,280.7,0.201,12062.3105924289,0.00038765700108544,"48279"
0.208,4.38792895048516,6.01403111596479,133.2,0.199,10121.3498957835,0.00071903649110192,"48281"
0.347,5.52303927616646,5.64838341372851,368,0.197,10564.8031856479,0.00074962518740629,"48283"
0.208,4.44697030123148,5.81323934154801,121.7,0.197,7893.72383094337,0.00019470404984423,"48285"
0.234,4.67518922557694,5.88432777401617,175.9,0.196,8758.59472132257,0.0005083022704168,"48287"
0.236,4.56371092464161,5.95387364002568,227,0.21,12443.5875512033,0.00018798170311423,"48289"
0.277,5.05024818671211,6.11911751056981,373,0.216,11242.4103277901,0.00025609243912682,"48291"
0.265,4.97043193450034,6.11316885119811,261.5,0.208,11929.0461803859,0.0004973100049731,"48293"
0.23,4.42647110213896,5.60437836564581,0,0.187,8790.44957182187,NA,"48295"
0.254,5.03184401253971,5.81137156708227,141.9,0.191,9513.94830961957,0.00017579326711786,"48297"
0.184,4.15430534686262,5.57421170859048,198.6,0.196,11148.4697493809,0.00059150059150059,"48299"
0.143,3.2546112777684,4.83542364193619,NA,0.157,NA,0,"48301"
0.211,4.49301283822213,5.69584726555385,224.2,0.183,10785.8446315971,0.00187946611713749,"48303"
0.278,5.07707552433135,5.93204624290603,NA,0.199,13310.894790491,0.00052742616033755,"48305"
0.241,4.67401276719833,5.96007277446008,140,0.201,13691.0638279689,0.00039824771007566,"48307"
0.228,4.40062148865645,5.75187534325088,251.6,0.198,9298.21344789083,0.00187750603348346,"48309"
0.284,5.19461988311677,5.95246290273025,0,0.208,NA,0,"48311"
0.235,4.61924010209923,5.72064450030036,459.9,0.19,12164.7126105994,0.00021869077124945,"48313"
0.224,4.76282558570453,6.25545564894563,273,0.209,14248.5917925208,0.00010368066355624,"48315"
0.243,4.40534506316177,5.53494954487992,NA,0.191,13680.8183468481,NA,"48317"
0.193,3.91177580098837,5.42593448715337,NA,0.186,11918.5318923342,0.00050722799898554,"48319"
0.277,4.82298144994238,5.79761744164176,292.6,0.203,11455.9484257355,0.00046775258639665,"48321"
0.359,5.55962364329502,5.79938175908316,222.5,0.198,10667.3078513306,0.0003617197188921,"48323"
0.22,4.31142275671914,5.1642467418349,145.9,0.179,8769.87720979137,0.000442469363806,"48325"
0.22,4.77022462267503,5.82250874161603,NA,0.183,11515.7407971458,NA,"48327"
0.192,4.04513006061178,5.13686071199526,182.8,0.164,9303.77473728172,0.00100613803737594,"48329"
0.209,4.52174728649148,5.77089032734581,208.1,0.192,10213.8095042812,0.00031864892854297,"48331"
0.192,4.10662055347635,5.537893188461,NA,0.188,9187.42705023106,0.00111607142857143,"48333"
0.269,4.81163167844006,5.74163655417176,91.2,0.191,11321.9849932436,NA,"48335"
0.191,4.51316866571927,6.09433819901822,78.5,0.192,13686.5567607702,0.00024498995541182,"48337"
0.197,3.70935900848044,5.22766966007566,206.7,0.185,6837.13833673262,0.00103407994624634,"48339"
0.298,4.98699816590079,5.75835061945826,159.2,0.197,10115.207865449,0.00018941187612463,"48341"
0.225,4.68654379429311,6.05643664965181,236.5,0.203,13732.5462075241,0.00033250207813798,"48343"
0.187,4.21400288167203,5.68858025318008,0,0.185,12925.9181797619,NA,"48345"
0.22,4.74474054629835,5.93883434303977,210.2,0.197,11089.1304736474,0.00131440588853838,"48347"
0.239,4.97581742962541,6.1458921149367,224.7,0.198,11374.1811107014,0.00067175458565804,"48349"
0.281,5.52112406945021,6.74604595207775,95.8,0.234,14449.7960709517,0.00016338534433461,"48351"
0.27,5.0656760737255,6.00158432735132,193.2,0.206,10042.6315354405,0.00075357950263752,"48353"
0.276,4.65022985659933,5.94027666585851,236,0.197,10926.5322458148,0.00141044921957975,"48355"
0.247,4.83038912964466,5.71996142660149,92,0.186,10609.8292307178,0.00030668574933551,"48357"
0.201,4.67169759024828,5.96416303211682,0,0.193,9694.22141094539,0.0023296447291788,"48359"
0.199,4.49214409742882,5.92470298796982,227.9,0.197,12675.1775069931,0.00030681362252484,"48361"
0.207,4.68795059236446,6.03751494073291,130.8,0.2,11396.9560966983,0.00020916126333403,"48363"
0.215,4.53652779940959,6.00988335135708,199,0.204,13705.4452236158,0.00017640573318632,"48365"
0.161,3.96568793209804,5.78376247598682,117.8,0.18,7329.00598821735,0.00061876451226046,"48367"
0.272,4.78685549847962,5.53399239059171,128.8,0.192,8397.22470124265,0.00010190563538163,"48369"
0.268,5.02369152909806,5.54411196294763,139.7,0.18,12159.3289514408,0.00026458526260087,"48371"
0.234,5.00234381467389,6.23202709851228,468,0.202,13398.2707758143,0.00052024123778878,"48373"
0.286,5.13386723047325,5.87808266589145,350.2,0.205,13393.5372588177,0.00233382240641115,"48375"
0.376,5.81104686796741,5.95345142039491,187.1,0.213,7192.66163448243,0.0006514657980456,"48377"
0.187,4.38747001319293,5.94085364495472,126.8,0.197,9816.75534703129,0.00047965464865297,"48379"
0.171,3.87979005142643,5.42609750205052,128.7,0.183,8070.19373803801,0.00116785073755335,"48381"
0.23,4.27024050122546,5.21865748398298,NA,0.172,8046.22026661406,NA,"48383"
0.256,5.04780484347692,6.09611708619679,NA,0.209,14160.2847887673,0.00035385704175513,"48385"
0.231,5.01443432620872,6.36413780560967,212.6,0.208,19570.9689140611,0.00034617048896581,"48387"
0.317,5.19828853081085,5.63661557937762,1131.5,0.189,10008.1944508853,NA,"48389"
0.243,4.85095260965283,5.85882123794845,NA,0.183,11423.1725873079,0.00014801657785672,"48391"
0.179,4.15300233845178,5.83466166984648,0,0.188,NA,0,"48393"
0.209,4.42643483371535,5.74026485813044,168.6,0.193,10657.9017520082,0.0001769076542045,"48395"
0.151,3.41325173607638,4.83679052067253,188.7,0.163,5797.62418767665,0.0014950894046279,"48397"
0.22,4.60376543194434,5.74611542146207,120.8,0.19,10983.6344749124,0.00040229307050186,"48399"
0.206,4.60402289246685,5.82130963108482,399,0.188,10561.092371396,0.00032231765352748,"48401"
0.227,4.8559488328113,6.38366553230173,192.6,0.22,16290.3236580093,9.96115150911445e-05,"48403"
0.278,5.43745659333558,6.56816213819311,251.7,0.224,15176.6723142966,0.00012623074981065,"48405"
0.227,4.92824148123344,6.19030241573283,206.1,0.205,12990.6566091394,0.00017935289475572,"48407"
0.251,4.81417742440725,5.65483684627832,153.9,0.187,11604.9261730031,0.00041607483608086,"48409"
0.219,4.73042015423189,5.84008487151327,257.7,0.189,9943.23733155487,0.00034322979234597,"48411"
0.256,4.5565894387576,5.62829997788322,NA,0.196,4985.54945204517,0.00041169205434335,"48413"
0.247,4.73523106785815,5.6924356644042,102.1,0.195,11824.8898662632,0.0002377555872563,"48415"
0.174,4.03074127938621,5.67177620025369,185.5,0.194,8672.52490533379,0.00062266500622665,"48417"
0.264,5.08544894424033,6.1637429459081,233.7,0.215,13932.0694279058,0.00066836542879819,"48419"
0.219,4.44199336685474,5.60614909739831,NA,0.19,6588.44427931107,NA,"48421"
0.211,4.25724699410645,5.79412233014518,272.4,0.197,9375.14390864365,0.00156417326486386,"48423"
0.148,3.90402523164142,5.3022831673646,59.8,0.163,7658.54948555565,0.00021121554546414,"48425"
0.378,5.98441210508707,6.08381578611905,91.2,0.208,9793.19220268379,0.00019682357037956,"48427"
0.236,4.70880047982516,5.88182964090024,186.6,0.198,11571.6183573601,0.00054507794614629,"48429"
0.178,3.90202334852043,5.39123893201215,NA,0.176,NA,NA,"48431"
0.225,4.6752142635306,6.00642769683004,NA,0.203,21829.4158797838,0.00328677074774034,"48433"
0.285,4.93500179434906,5.69558731157282,NA,0.192,10625.9257187203,NA,"48435"
0.27,5.29110879489085,5.92530834320346,173.5,0.192,15481.1949015438,NA,"48437"
0.189,4.08030179064649,5.53712874450273,378.2,0.168,7833.48518130961,0.00162757462225079,"48439"
0.202,4.38887818735618,5.43336058167192,237.2,0.189,10984.6047843527,0.00203033643581765,"48441"
0.173,3.59905601034585,4.95825664696398,0,0.159,NA,0,"48443"
0.304,5.30953275861874,6.07393502513549,247.7,0.206,13280.3669999213,8.50774204526119e-05,"48445"
0.188,4.65979936741015,6.08674418775471,0,0.191,7153.80056487439,0.00066889632107023,"48447"
0.263,5.11661258843302,6.14434441708483,171.2,0.2,9787.90692544813,0.00080171888529006,"48449"
0.226,4.27745165948897,5.53950570145969,186.2,0.188,9678.83010080256,0.00175863195183023,"48451"
0.17,3.54629136449843,5.30840702322226,478,0.16,5697.92511064322,0.00343177893183486,"48453"
0.213,4.78555398474651,6.00847113034064,264.4,0.198,13130.7949726108,0.00036161134013162,"48455"
0.226,5.03138225129034,6.21121138583631,456.5,0.2,14226.9425701079,0.00029884942969567,"48457"
0.234,4.74104935422719,6.34129918969338,168.5,0.216,10967.6299057697,0.00038301335759084,"48459"
0.286,5.01754857501347,5.83995781501009,NA,0.2,10946.7997704114,NA,"48461"
0.272,5.10585302931008,5.66930858463197,153.4,0.186,13123.9714914009,0.00076832868292288,"48463"
0.293,4.89022736998799,5.49444954042997,147.8,0.181,9199.21900596865,0.00054663190648389,"48465"
0.217,4.60308022347734,6.09952950621523,118.9,0.211,10899.4472688303,0.00035903712770297,"48467"
0.245,4.57217120924204,5.84011621572119,184,0.196,10170.7142993327,0.00173695088166747,"48469"
0.243,4.75351586233301,5.83698956410786,993.7,0.196,8100.670014764,0.00061556612847378,"48471"
0.215,4.19134109080416,5.46852229378325,162.3,0.183,8935.51233318595,0.00021746039711614,"48473"
0.261,4.73783223128829,5.65547194302822,126.4,0.195,12790.1436067501,0.00017866714311238,"48475"
0.193,4.07181828024249,5.60100851855795,165.2,0.184,8784.98699561479,0.0007244155916525,"48477"
0.264,5.02843246187248,5.24053949721025,273.7,0.169,8920.20465063143,0.0004665136501894,"48479"
0.24,4.68255551133219,5.65387137270762,210,0.198,11245.0157008617,0.00050334363989357,"48481"
0.236,4.90545713963524,6.12852072754517,NA,0.201,13274.9528025988,0.00060888979094783,"48483"
0.206,4.52063983523672,5.86585374227042,153.3,0.193,11092.0291169647,0.00189899207343794,"48485"
0.273,5.33200412284877,6.26232424591437,56.2,0.21,13359.2923066873,0.00149242007697746,"48487"
0.368,5.78630376356521,6.09623904623701,774.2,0.196,11566.5187882175,0.00029533372711163,"48489"
0.15,3.52228889197596,5.27589263918721,197.3,0.154,5174.78894997778,0.00150227206986965,"48491"
0.215,4.08256331240926,5.50016120342028,124.2,0.183,8130.97479004568,0.00044871919932887,"48493"
0.264,4.56201513286374,5.44992296103544,119,0.192,14257.7842144999,NA,"48495"
0.212,4.34840886890152,5.65633044949697,109.3,0.194,8574.10349157676,0.00050199403184873,"48497"
0.198,4.44185753968405,5.9248093271309,171,0.19,11592.0738347952,0.0004141689373297,"48499"
0.298,4.98128882894789,5.75704923242835,121.6,0.201,12473.7175958056,0.00026291573550677,"48501"
0.219,4.44449492154955,5.85650263008443,53.2,0.203,13482.3967763768,0.00072314624242087,"48503"
0.41,6.03463656037033,5.91611183045542,158,0.214,9589.35091077779,NA,"48505"
0.359,5.87707607584386,5.84567981647909,160.8,0.203,15792.1000735494,0.00062932662051604,"48507"
0.16,3.99022191717147,5.12869158041561,NA,0.169,9749.46970540691,0.00068975031038764,"49001"
0.155,4.21031084968937,5.24076960551367,51.5,0.174,6824.23604355943,0.00460729124782201,"49003"
0.168,4.37332180218476,5.29882541022562,56.4,0.183,5132.35545191259,0.00200120800192116,"49005"
0.206,4.90755268883127,5.98011025177349,99.6,0.194,11671.3488740537,0.00211074023169056,"49007"
0.167,4.27886430651319,5.39043387474828,0,0.182,NA,0,"49009"
0.135,4.35340071265711,5.63030791733095,83.7,0.161,5581.07568678058,0.00240140490354901,"49011"
0.182,4.91347496465906,5.66016619556443,57.6,0.189,9499.16032653107,0.00186963112683173,"49013"
0.186,4.51447169794242,5.45867591548031,NA,0.191,9286.65799363469,0.00110364201866158,"49015"
0.161,4.32918877830644,5.29216073924724,NA,0.181,8727.01303820926,0.00116981867810489,"49017"
0.173,4.52363102626231,5.80903738379453,119.5,0.176,7356.52270746073,0.00269067577356929,"49019"
0.153,4.47500675271843,5.47832772454076,70.8,0.174,6863.75152492421,0.00305689122424363,"49021"
0.152,4.39616155392769,5.37351728575107,NA,0.166,6968.1580190195,0.00518305224187577,"49023"
0.153,4.28956832285044,5.28801749346621,72.2,0.174,7262.65113901333,0.00225225225225225,"49025"
0.195,4.61715453359784,5.31375862521856,95.2,0.19,8552.16615978865,0.00174718930416287,"49027"
0.128,3.66943906061847,4.7892977063344,NA,0.167,3815.47077282221,0.00023702299123014,"49029"
0.234,5.5583514418239,5.95176800794355,0,0.202,NA,0.00537995965030262,"49031"
0.156,4.34295566779421,5.50186910136602,NA,0.183,NA,0.00038505968425105,"49033"
0.156,4.11055170351953,5.3286230082344,239.1,0.163,6732.92173018555,0.00544494745119987,"49035"
0.233,5.733175826581,6.25476061839854,NA,0.212,14025.1646334087,0.00179446476637449,"49037"
0.191,4.6988660786274,5.47283816981033,39.9,0.188,7285.70915459908,0.00965436679722394,"49039"
0.173,4.55989620909731,5.7572044968896,39,0.193,6836.81369580875,0.00246507806080526,"49041"
0.113,3.32481399596376,4.52993544609432,117.2,0.141,4285.33053661496,0.0022045343791335,"49043"
0.154,4.22761093135399,5.4191729665013,89.1,0.173,7133.05908149265,0.00101774530271399,"49045"
0.18,4.67910237136486,5.45978339832787,51.3,0.188,10491.7520356988,0.00151916915257983,"49047"
0.119,3.98766661337991,5.2514844384095,55.1,0.149,5321.09039912239,0.00305699678533576,"49049"
0.106,3.31565704184973,4.69586706650524,53.9,0.139,4719.07045749199,0.00105050728443867,"49051"
0.141,4.10045721764703,5.18547283353546,88.4,0.161,6937.15336224937,0.00304351918672147,"49053"
0.17,4.51813007519816,5.50513727337024,NA,0.185,10176.4635704859,0.00703674745895231,"49055"
0.148,4.39130141350644,5.46493265484731,92.8,0.168,7628.24488190069,0.00263979690413606,"49057"
0.102,3.46929020636929,5.37220528078645,29.9,0.154,5658.25577450199,0.00335480407944176,"50001"
0.129,3.98006395547864,5.48712354847257,24.4,0.163,8728.36528866928,0.00485098627787307,"50003"
0.141,3.94006525281982,5.92708661409278,37.3,0.191,8884.70405276889,0.00411143637141072,"50005"
0.127,3.42642264665057,5.14538812264251,28.1,0.166,5479.65494221256,0.00710626832084801,"50007"
0.16,4.631864155456,6.16942406541467,0,0.183,9787.00410352298,0.00067510548523206,"50009"
0.126,3.89704552282106,5.24015626060786,11.6,0.171,7299.44887903334,0.0027819175360159,"50011"
0.126,3.41364597635312,5.19805160610528,NA,0.173,6017.11084229448,0.00040425818622827,"50013"
0.143,3.60172920035878,5.58051046869186,NA,0.182,6109.08227544921,0.00520554237158386,"50015"
0.111,3.67014178870753,5.26480744250628,22.8,0.164,7382.17912627976,0.00362208456044142,"50017"
0.153,4.11056420469548,5.33775527906521,50.1,0.182,8961.1349144926,0.00304944456545415,"50019"
0.133,4.01140310699784,5.47766545394095,20.7,0.172,9134.35334096736,0.00339984486144807,"50021"
0.134,3.74475736879548,5.68446178842847,22.8,0.174,7123.52765850002,0.00591972519134886,"50023"
0.127,3.86693175738011,5.91413856024634,32,0.175,8005.15781068039,0.00770232154480364,"50025"
0.109,3.5548435106958,5.40762158443112,29.3,0.152,8663.24931800387,0.00553302632483332,"50027"
0.232,4.56874779885929,6.01764652717913,402.5,0.212,12238.6688716728,0.00123323106539133,"51001"
0.126,3.50881004244139,5.32993232363661,218.9,0.158,5377.81568709618,0.00178799489144317,"51003"
0.186,4.62985512688805,6.19667260930742,99.9,0.205,12094.5871597642,0.00040037368210329,"51005"
0.202,4.62344641618211,5.94935102441597,130.6,0.202,11735.4877905935,0.00075369309617123,"51007"
0.182,4.43137124098838,5.78719734191155,191.1,0.191,10404.1050749004,0.00038371758385828,"51009"
0.207,4.55306119739086,5.9380825312597,156.3,0.214,7982.01972756369,0.00036690515501742,"51011"
0.126,3.04214529385758,4.52783548039293,607.5,0.145,3512.72839183175,0.00243813448372073,"51013"
0.164,4.34947481402709,5.41735657253216,113.9,0.188,8022.19874686,0.00079935020563928,"51015"
0.218,5.2097948609004,6.62218984019192,NA,0.219,10897.4852225652,0.0002430724355858,"51017"
0.155,4.17910371820098,5.62638287917286,109.6,0.191,8448.76869791118,0.00096092648288427,"51019"
0.162,4.21868345812549,5.91963866628414,126,0.189,9532.14289494831,0.00064798315243803,"51021"
0.153,3.9621097017506,5.53165572783744,127,0.186,7860.61061794223,0.00047245024508356,"51023"
0.238,4.94305186632524,5.88519654056232,438.7,0.198,12611.1173873867,0.00043914680050188,"51025"
0.265,5.70206492317039,6.80266767769571,93.4,0.236,16804.0848119404,0.0004541784416633,"51027"
0.224,4.77640152934233,6.05602136588952,435.6,0.205,11284.7015688993,0.00053106744556558,"51029"
0.186,4.37612320163461,5.7037661483341,190.4,0.205,8566.25582242043,0.00025228861817919,"51031"
0.186,4.42902507952055,5.72430175676748,238.4,0.188,10346.6561691794,0.00044682752457551,"51033"
0.209,4.9474356117491,6.06451100079276,74,0.215,10357.7100577095,0.000413109336271,"51035"
0.211,4.56102647886142,6.12276128221527,201.8,0.202,9317.13880774864,0.00030330603579011,"51036"
0.233,4.92487321073521,6.33841070878919,154.6,0.214,13862.3926223004,0.00043675751222921,"51037"
0.143,3.74926359653863,5.38143307955649,249.7,0.164,7543.73251142792,0.0021635445441989,"51041"
0.142,3.68153064165,5.52213485515728,165,0.176,7634.21602078002,0.00060479806464619,"51043"
0.19,4.34173961878448,6.11679905538681,NA,0.214,12978.1061052252,NA,"51045"
0.178,4.02350694179822,5.85326365514647,255.2,0.189,8349.22369142675,0.00208970818717815,"51047"
0.184,4.31536605304747,5.73009299879236,213.8,0.197,9215.37611161197,0.0005164755707055,"51049"
0.222,5.54472107038279,6.89558355929071,50.3,0.217,13594.8696637663,0.00087038514542685,"51051"
0.195,4.20605352415993,5.76088823336812,235.1,0.198,10647.2693031168,0.00025078819145887,"51053"
0.239,4.94988631399745,6.23127178268112,214.9,0.213,12685.2587720272,0.00037832214130332,"51057"
0.116,3.32154440772457,4.73187598423642,292.3,0.135,3771.45954787492,0.00227512020496262,"51059"
