"fips","year","CDCW_crude_death_rate"
40087,2023,864.6
40089,2018,1186.4
40089,2019,1294.5
40089,2020,1629.4
40089,2021,1949.2
40089,2022,1665
40089,2023,1503.6
40091,2018,1680.5
40091,2019,1530.9
40091,2020,1864
40091,2021,2161.6
40091,2022,1891.9
40091,2023,1652.8
40093,2018,1596
40093,2019,1088
40093,2020,1636.1
40093,2021,1564.9
40093,2022,1386.3
40093,2023,1398.2
40095,2018,1231.7
40095,2019,1193.1
40095,2020,1460.8
40095,2021,1712.2
40095,2022,1624.5
40095,2023,1365.1
40097,2018,1148.2
40097,2019,1277.4
40097,2020,1334.1
40097,2021,1665
40097,2022,1376.6
40097,2023,1225.9
40099,2018,1354.5
40099,2019,1485.1
40099,2020,1562.2
40099,2021,1764.1
40099,2022,1704.2
40099,2023,1221.5
40101,2018,1318
40101,2019,1369.2
40101,2020,1576.7
40101,2021,1741.6
40101,2022,1570.4
40101,2023,1418.8
40103,2018,1319.9
40103,2019,1257.7
40103,2020,1385.8
40103,2021,1628.1
40103,2022,1551
40103,2023,1320.2
40105,2018,1311.4
40105,2019,1300.1
40105,2020,1329.9
40105,2021,1762.9
40105,2022,1613.4
40105,2023,1705.9
40107,2018,1628.4
40107,2019,1751
40107,2020,1810.5
40107,2021,1705.8
40107,2022,1760.4
40107,2023,1424.8
40109,2018,926.8
40109,2019,944.8
40109,2020,1102.8
40109,2021,1123.8
40109,2022,1074.4
40109,2023,985.2
40111,2018,1361.7
40111,2019,1367.5
40111,2020,1621.6
40111,2021,1818.5
40111,2022,1722.1
40111,2023,1522.9
40113,2018,1029.5
40113,2019,1066.8
40113,2020,1110.6
40113,2021,1348
40113,2022,1284.9
40113,2023,1088.2
40115,2018,1353.6
40115,2019,1436.1
40115,2020,1557.7
40115,2021,1865.5
40115,2022,1671.2
40115,2023,1502.3
40117,2018,1299.6
40117,2019,1404.5
40117,2020,1520.1
40117,2021,1645.4
40117,2022,1612
40117,2023,1525.5
40119,2018,767.9
40119,2019,781.3
40119,2020,841.5
40119,2021,931.8
40119,2022,864.8
40119,2023,867.4
40121,2018,1419.9
40121,2019,1385.9
40121,2020,1591.2
40121,2021,1856.4
40121,2022,1655.5
40121,2023,1536.4
40123,2018,1247.2
40123,2019,1118
40123,2020,1310
40123,2021,1572.2
40123,2022,1350.3
40123,2023,1250.1
40125,2018,1197
40125,2019,1193
40125,2020,1385
40125,2021,1570.8
40125,2022,1411.6
40125,2023,1337.6
40127,2018,1288.1
40127,2019,1541.1
40127,2020,1759.3
40127,2021,2348.6
40127,2022,2024.3
40127,2023,1731.5
40129,2018,1012
40129,2019,1144.3
40129,2020,1568.6
40129,2021,1535.7
40129,2022,1054.2
40129,2023,1244.3
40131,2018,1020.8
40131,2019,948.5
40131,2020,1180.8
40131,2021,1164.5
40131,2022,1143.3
40131,2023,1098.3
40133,2018,1476.9
40133,2019,1434.6
40133,2020,1740.3
40133,2021,1816.1
40133,2022,1730.1
40133,2023,1582.9
40135,2018,1265.2
40135,2019,1186
40135,2020,1598.5
40135,2021,1756.6
40135,2022,1618.5
40135,2023,1501.6
40137,2018,1416.8
40137,2019,1402.3
40137,2020,1457.1
40137,2021,1620.7
40137,2022,1542
40137,2023,1354.1
40139,2018,904.4
40139,2019,905.8
40139,2020,985.1
40139,2021,776.4
40139,2022,839.2
40139,2023,726.5
40141,2018,1401.7
40141,2019,1324.1
40141,2020,1660
40141,2021,1738.3
40141,2022,1633.9
40141,2023,1484.9
40143,2018,947.3
40143,2019,917.8
40143,2020,1073.9
40143,2021,1160.7
40143,2022,1062.1
40143,2023,1007.1
40145,2018,808.9
40145,2019,830.4
40145,2020,946.6
40145,2021,1080.3
40145,2022,1056
40145,2023,886
40147,2018,1359.9
40147,2019,1240.1
40147,2020,1382.6
40147,2021,1489.4
40147,2022,1378.6
40147,2023,1355.5
40149,2018,1411
40149,2019,1255
40149,2020,1551.2
40149,2021,1493.4
40149,2022,1621.3
40149,2023,1210.9
40151,2018,1180.2
40151,2019,1501.2
40151,2020,1243.2
40151,2021,1165.1
40151,2022,1222.8
40151,2023,1214.4
40153,2018,984.1
40153,2019,974.7
40153,2020,1282.1
40153,2021,1242.3
40153,2022,1055.5
40153,2023,1087.9
41001,2018,1380.7
41001,2019,1438.8
41001,2020,1492.3
41001,2021,1620.5
41001,2022,1600
41001,2023,1425
41003,2018,623.2
41003,2019,662
41003,2020,663.9
41003,2021,775.9
41003,2022,663.7
41003,2023,783.9
41005,2018,822.4
41005,2019,840.1
41005,2020,899.2
41005,2021,956.6
41005,2022,954.7
41005,2023,940.3
41007,2018,960.7
41007,2019,994.4
41007,2020,1031.6
41007,2021,1301.1
41007,2022,1287.9
41007,2023,1085.1
41009,2018,926
41009,2019,907.3
41009,2020,1011.8
41009,2021,1183.3
41009,2022,1108.5
41009,2023,1104.3
41011,2018,1463
41011,2019,1456.1
41011,2020,1451.1
41011,2021,1753.9
41011,2022,1781.8
41011,2023,1778.5
41013,2018,1181.5
41013,2019,1057.2
41013,2020,1047.6
41013,2021,1251
41013,2022,1239.8
41013,2023,1191
41015,2018,1494.8
41015,2019,1805.9
41015,2020,2021
41015,2021,2161.9
41015,2022,2034.1
41015,2023,1914.5
41017,2018,799
41017,2019,779
41017,2020,787.5
41017,2021,884.8
41017,2022,865.7
41017,2023,864.2
41019,2018,1374.6
41019,2019,1405.7
41019,2020,1519.3
41019,2021,1838.8
41019,2022,1683
41019,2023,1546.7
41021,2018,1320
41021,2019,679.9
41021,2020,810.1
41021,2021,1845.4
41021,2022,1536.2
41021,2023,1431.4
41023,2018,1323.9
41023,2019,1333.5
41023,2020,1448.5
41023,2021,1608.9
41023,2022,1482.4
41023,2023,1455.3
41025,2018,1187.1
41025,2019,1298.5
41025,2020,1329.2
41025,2021,1637
41025,2022,1277.4
41025,2023,1236.6
41027,2018,819.5
41027,2019,795.5
41027,2020,811.9
41027,2021,831.4
41027,2022,777.6
41027,2023,821.2
41029,2018,1073
41029,2019,1100.3
41029,2020,1195.9
41029,2021,1319
41029,2022,1273.2
41029,2023,1237.5
41031,2018,876.3
41031,2019,908.4
41031,2020,1239.1
41031,2021,1316.4
41031,2022,1069.9
41031,2023,1084.3
41033,2018,1418.9
41033,2019,1466.5
41033,2020,1509.3
41033,2021,1781.6
41033,2022,1647.1
41033,2023,1605.5
41035,2018,1249
41035,2019,1254.4
41035,2020,1348.6
41035,2021,1560.6
41035,2022,1435.7
41035,2023,1402.8
41037,2018,1383.4
41037,2019,1359.8
41037,2020,1396.4
41037,2021,1740
41037,2022,1729.3
41037,2023,1326.4
41039,2018,959.4
41039,2019,1021.8
41039,2020,1059.8
41039,2021,1183
41039,2022,1215.6
41039,2023,1130.4
41041,2018,1206.8
41041,2019,1329
41041,2020,1350.3
41041,2021,1439.2
41041,2022,1615.7
41041,2023,1448.2
41043,2018,1024.1
41043,2019,1082.1
41043,2020,1138.5
41043,2021,1338.6
41043,2022,1210.3
41043,2023,1143.8
41045,2018,947.1
41045,2019,948.6
41045,2020,1242.6
41045,2021,1236.9
41045,2022,1160.6
41045,2023,976.8
41047,2018,805.2
41047,2019,840.7
41047,2020,906.9
41047,2021,989.6
41047,2022,1029.7
41047,2023,946
41049,2018,738.7
41049,2019,784.3
41049,2020,914.5
41049,2021,991.6
41049,2022,1073.2
41049,2023,926.7
41051,2018,710.9
41051,2019,729.3
41051,2020,788.3
41051,2021,854.3
41051,2022,884.6
41051,2023,846.7
41053,2018,829.5
41053,2019,864.3
41053,2020,909.5
41053,2021,971.2
41053,2022,1048.9
41053,2023,1052.3
41055,2018,1112.4
41055,2019,1179.8
41055,2020,1221.5
41055,2021,1363.4
41055,2022,1227.6
41055,2023,1178.9
41057,2018,1131.1
41057,2019,1131.8
41057,2020,1264.5
41057,2021,1502.8
41057,2022,1541.3
41057,2023,1298.5
41059,2018,868.2
41059,2019,862.1
41059,2020,1079.1
41059,2021,1107.7
41059,2022,1045.9
41059,2023,976.9
41061,2018,1092.2
41061,2019,1207.4
41061,2020,1099.8
41061,2021,1426.8
41061,2022,1337.1
41061,2023,1318.2
41063,2018,1299.3
41063,2019,1276.4
41063,2020,1114.1
41063,2021,1365.1
41063,2022,1762.6
41063,2023,1081.6
41065,2018,1267.7
41065,2019,1158.1
41065,2020,1299.1
41065,2021,1425.6
41065,2022,1449.5
41065,2023,1408.9
41067,2018,576.7
41067,2019,585.3
41067,2020,632.3
41067,2021,699.7
41067,2022,722.1
41067,2023,695.1
41069,2018,1830.2
41069,2019,1051.1
41069,2020,1369.9
41069,2021,1447.3
41069,2022,1591.7
41069,2023,1880.2
41071,2018,891.6
41071,2019,861.8
41071,2020,972.5
41071,2021,1152.1
41071,2022,1058
41071,2023,1003.3
42001,2018,1096.2
42001,2019,998
42001,2020,1152.4
42001,2021,1185.1
42001,2022,1129
42001,2023,1128.8
42003,2018,1132.7
42003,2019,1121
42003,2020,1254.5
42003,2021,1232.2
42003,2022,1180.4
42003,2023,1113.9
42005,2018,1268.7
42005,2019,1340.9
42005,2020,1449.5
42005,2021,1648.4
42005,2022,1450.3
42005,2023,1387.5
42007,2018,1346.3
42007,2019,1343.9
42007,2020,1518.7
42007,2021,1463.2
42007,2022,1448.6
42007,2023,1325.8
42009,2018,1183.2
42009,2019,1219.5
42009,2020,1558
42009,2021,1506.5
42009,2022,1341.3
42009,2023,1227
42011,2018,933.9
42011,2019,969.9
42011,2020,1097.3
42011,2021,1121.7
42011,2022,1026.4
42011,2023,954.7
42013,2018,1313.6
42013,2019,1310
42013,2020,1571.8
42013,2021,1546.4
42013,2022,1449.2
42013,2023,1343.6
42015,2018,1181.9
42015,2019,1186.9
42015,2020,1197.3
42015,2021,1407.5
42015,2022,1368.1
42015,2023,1261.4
42017,2018,1002.7
42017,2019,983
42017,2020,1142.1
42017,2021,1068.4
42017,2022,1076.5
42017,2023,1027.7
42019,2018,1069.3
42019,2019,1120
42019,2020,1227.7
42019,2021,1249.8
42019,2022,1161.7
42019,2023,1094.7
42021,2018,1402.9
42021,2019,1449.4
42021,2020,1686.5
42021,2021,1563.2
42021,2022,1512.5
42021,2023,1444.1
42023,2018,1780.9
42023,2019,1236.8
42023,2020,1570.4
42023,2021,1794.1
42023,2022,1969.2
42023,2023,1666.7
42025,2018,1242.5
42025,2019,1173.2
42025,2020,1513.7
42025,2021,1508.9
42025,2022,1425.3
42025,2023,1304.7
42027,2018,611.2
42027,2019,620.7
42027,2020,758.5
42027,2021,780.2
42027,2022,717.7
42027,2023,682.5
42029,2018,786.3
42029,2019,777.9
42029,2020,887.3
42029,2021,818.3
42029,2022,815.8
42029,2023,790.5
42031,2018,1126.9
42031,2019,1097.9
42031,2020,1365.4
42031,2021,1639
42031,2022,1403.1
42031,2023,1325.4
42033,2018,1228.1
42033,2019,1255.4
42033,2020,1296.2
42033,2021,1553.4
42033,2022,1435.1
42033,2023,1263.5
42035,2018,1194.3
42035,2019,1144.1
42035,2020,1130.2
42035,2021,1307.9
42035,2022,1233.8
42035,2023,1228.5
42037,2018,1115.3
42037,2019,1074.4
42037,2020,1210.6
42037,2021,1356.5
42037,2022,1222.9
42037,2023,1158.3
42039,2018,1194.4
42039,2019,1204.1
42039,2020,1322.6
42039,2021,1487.7
42039,2022,1330.6
42039,2023,1289
42041,2018,975.6
42041,2019,939.7
42041,2020,1085.8
42041,2021,1058.5
42041,2022,1012.7
42041,2023,958.9
42043,2018,920.6
42043,2019,929.6
42043,2020,1082.6
42043,2021,1104.7
42043,2022,1045
42043,2023,920.7
42045,2018,967.2
42045,2019,993.4
42045,2020,1159.8
42045,2021,1032.3
42045,2022,988.6
42045,2023,953.1
42047,2018,1269.5
42047,2019,1227
42047,2020,1280.1
42047,2021,1526.8
42047,2022,1374.8
42047,2023,1380.9
42049,2018,1070.3
42049,2019,1087.8
42049,2020,1226.8
42049,2021,1263.9
42049,2022,1222.3
42049,2023,1119.7
42051,2018,1376.1
42051,2019,1393.9
42051,2020,1555.5
42051,2021,1843.5
42051,2022,1635.7
42051,2023,1610
42053,2018,1057.8
42053,2019,1324.7
42053,2020,1450.1
42053,2021,1649.6
42053,2022,1463.9
42053,2023,1318
42055,2018,1045.6
42055,2019,1014
42055,2020,1274.8
42055,2021,1300.8
42055,2022,1206.5
42055,2023,1089.6
42057,2018,1032.8
42057,2019,1080.5
42057,2020,1275.8
42057,2021,1604.4
42057,2022,1355.5
42057,2023,1099
42059,2018,1276.5
42059,2019,1253
42059,2020,1378.4
42059,2021,1538.1
42059,2022,1459.8
42059,2023,1263.2
42061,2018,1151.3
42061,2019,1038.9
42061,2020,1287.3
42061,2021,1373.9
42061,2022,1233.8
42061,2023,1126.1
42063,2018,1040.2
42063,2019,1070.5
42063,2020,1331.5
42063,2021,1360.9
42063,2022,1265.7
42063,2023,1223.9
42065,2018,1329
42065,2019,1211.3
42065,2020,1452.2
42065,2021,1516.5
42065,2022,1427.1
42065,2023,1440
42067,2018,983.6
42067,2019,1062.1
42067,2020,1356.7
42067,2021,1532.4
42067,2022,1328.2
42067,2023,1187.5
42069,2018,1320.7
42069,2019,1212.4
42069,2020,1420.2
42069,2021,1373.9
42069,2022,1320.4
42069,2023,1272.9
42071,2018,950.2
42071,2019,934.4
42071,2020,1111.7
42071,2021,1068.9
42071,2022,1053.8
42071,2023,961
42073,2018,1373.8
42073,2019,1374.1
42073,2020,1673.7
42073,2021,1659.7
42073,2022,1521.5
42073,2023,1407.6
42075,2018,1114.5
42075,2019,1088.2
42075,2020,1279.8
42075,2021,1307.4
42075,2022,1211.7
42075,2023,1082.8
42077,2018,959.5
42077,2019,924.9
42077,2020,1086
42077,2021,1065.7
42077,2022,982.9
42077,2023,936.6
42079,2018,1315.9
42079,2019,1323.8
42079,2020,1496.3
42079,2021,1417.6
42079,2022,1332.2
42079,2023,1202.2
42081,2018,1156.9
42081,2019,1194.2
42081,2020,1310
42081,2021,1390.8
42081,2022,1248.4
42081,2023,1225.1
42083,2018,1396.2
42083,2019,1314.5
42083,2020,1319
42083,2021,1567.3
42083,2022,1525.1
42083,2023,1376.6
42085,2018,1374.2
42085,2019,1351.6
42085,2020,1575.4
42085,2021,1659.5
42085,2022,1458.5
42085,2023,1374.2
42087,2018,1267.8
42087,2019,1254.9
42087,2020,1602.1
42087,2021,1426.2
42087,2022,1343.8
42087,2023,1321.8
42089,2018,907.3
42089,2019,913.3
42089,2020,1064.3
42089,2021,1072.2
42089,2022,1089.1
42089,2023,956.9
42091,2018,926
42091,2019,946.1
42091,2020,1082.8
42091,2021,978.9
42091,2022,964.4
42091,2023,913.7
42093,2018,1326.8
42093,2019,1162.9
42093,2020,1424.5
42093,2021,1371.2
42093,2022,1271.4
42093,2023,1265.4
42095,2018,1052.8
42095,2019,987.3
42095,2020,1167.7
42095,2021,1130.6
42095,2022,1076.2
42095,2023,974
42097,2018,1323
42097,2019,1310
42097,2020,1627.6
42097,2021,1474.8
42097,2022,1322.5
42097,2023,1377.1
42099,2018,1003.5
42099,2019,972.5
42099,2020,1155.5
42099,2021,1263.4
42099,2022,1062.6
42099,2023,1124.1
42101,2018,904.8
42101,2019,897.9
42101,2020,1148.1
42101,2021,1045.5
42101,2022,1001.2
42101,2023,929.7
42103,2018,1062
42103,2019,910.2
42103,2020,1103.9
42103,2021,1127.6
42103,2022,1075
42103,2023,989.4
42105,2018,1227.3
42105,2019,1325.2
42105,2020,1367.5
42105,2021,1857.4
42105,2022,1411.8
42105,2023,1387.6
42107,2018,1345.8
42107,2019,1366.7
42107,2020,1626.8
42107,2021,1488.9
42107,2022,1424.1
42107,2023,1331.8
42109,2018,925
42109,2019,993.3
42109,2020,1039.3
42109,2021,1113
42109,2022,1049.1
42109,2023,959.3
42111,2018,1248.1
42111,2019,1354.7
42111,2020,1518.2
42111,2021,1614.9
42111,2022,1488.1
42111,2023,1371.2
42113,2018,1498.9
42113,2019,1796.9
42113,2020,1758.8
42113,2021,2249.5
42113,2022,1400.5
42113,2023,1559.8
42115,2018,1288.5
42115,2019,1158
42115,2020,1382.3
42115,2021,1500.4
42115,2022,1465.6
42115,2023,1343.5
42117,2018,1207
42117,2019,1116
42117,2020,1292.7
42117,2021,1456.2
42117,2022,1321
42117,2023,1314.9
42119,2018,808.3
42119,2019,832.5
42119,2020,1079.2
42119,2021,1137
42119,2022,970.9
42119,2023,930
42121,2018,1193.8
42121,2019,1351.9
42121,2020,1494.2
42121,2021,1748.2
42121,2022,1538.9
42121,2023,1397.9
42123,2018,1306.4
42123,2019,1224.8
42123,2020,1488
42123,2021,1791.1
42123,2022,1526.1
42123,2023,1519.7
42125,2018,1234.7
42125,2019,1263.6
42125,2020,1345.7
42125,2021,1423.6
42125,2022,1305.2
42125,2023,1275.7
42127,2018,1201.3
42127,2019,1209.1
42127,2020,1374
42127,2021,1606
42127,2022,1395.3
42127,2023,1279.7
42129,2018,1326.3
42129,2019,1311.8
42129,2020,1463.6
42129,2021,1498.6
42129,2022,1420.5
42129,2023,1329.3
42131,2018,1345.9
42131,2019,1246.5
42131,2020,1276.5
42131,2021,1582.5
42131,2022,1472.3
42131,2023,1223.8
42133,2018,934.7
42133,2019,956
42133,2020,1110.5
42133,2021,1148.7
42133,2022,1045.4
42133,2023,994.3
44001,2018,1070.9
44001,2019,1074.7
44001,2020,1174.8
44001,2021,1170.8
44001,2022,1066.3
44001,2023,1014.8
44003,2018,1052.1
44003,2019,1143.1
44003,2020,1220.2
44003,2021,1234.8
44003,2022,1138.5
44003,2023,1105.2
44005,2018,937.7
44005,2019,1061.1
44005,2020,1022.8
44005,2021,1040.3
44005,2022,1054.7
44005,2023,966.2
44007,2018,913.1
44007,2019,895.9
44007,2020,1098.9
44007,2021,952.7
44007,2022,906.6
44007,2023,900.1
44009,2018,995.4
44009,2019,1005
44009,2020,1121.3
44009,2021,1058.3
44009,2022,1048.9
44009,2023,981.7
45001,2018,1348.8
45001,2019,1219.1
45001,2020,1512
45001,2021,1720.2
45001,2022,1428.8
45001,2023,1301.5
45003,2018,1124
45003,2019,1106.7
45003,2020,1291
45003,2021,1465.7
45003,2022,1312.1
45003,2023,1193.5
45005,2018,1538.8
45005,2019,1335.2
45005,2020,1680.5
45005,2021,1972.5
45005,2022,1451.4
45005,2023,1628.4
45007,2018,1131.8
45007,2019,1110.3
45007,2020,1404.4
45007,2021,1465.9
45007,2022,1294.5
45007,2023,1229.6
45009,2018,1597.2
45009,2019,1308.1
45009,2020,1833.7
45009,2021,1797
45009,2022,1812.8
45009,2023,1703.4
45011,2018,1236.3
45011,2019,1274.8
45011,2020,1643.8
45011,2021,1540.3
45011,2022,1494.1
45011,2023,1340
45013,2018,863.2
45013,2019,881.2
45013,2020,985.9
45013,2021,1099.9
45013,2022,1100
45013,2023,1025.2
45015,2018,702
45015,2019,729.7
45015,2020,806
45015,2021,904.9
45015,2022,851
45015,2023,789.5
45017,2018,1398.1
45017,2019,1140.7
45017,2020,1566.6
45017,2021,1659
45017,2022,1523.4
45017,2023,1656.6
45019,2018,818.7
45019,2019,841
45019,2020,919.2
45019,2021,929
45019,2022,911.3
45019,2023,850.4
45021,2018,1233.4
45021,2019,1209.4
45021,2020,1421.9
45021,2021,1666.3
45021,2022,1329.3
45021,2023,1320.7
45023,2018,1364.3
45023,2019,1426.6
45023,2020,1774.6
45023,2021,1695.2
45023,2022,1709.9
45023,2023,1368.5
45025,2018,1232.7
45025,2019,1185.1
45025,2020,1530.5
45025,2021,1604
45025,2022,1497.1
45025,2023,1337.7
45027,2018,1293.8
45027,2019,1197.2
45027,2020,1729.8
45027,2021,1814.7
45027,2022,1656.3
45027,2023,1380.5
45029,2018,1489.6
45029,2019,1420
45029,2020,1768.9
45029,2021,1898
45029,2022,1629.6
45029,2023,1543.4
45031,2018,1285.9
45031,2019,1307.5
45031,2020,1574.2
45031,2021,1751.3
45031,2022,1663.5
45031,2023,1427.5
45033,2018,1166.7
45033,2019,1312.4
45033,2020,1712.4
45033,2021,1794.4
45033,2022,1611.5
45033,2023,1606.6
45035,2018,789.9
45035,2019,750
45035,2020,887.6
45035,2021,974.1
45035,2022,881.8
45035,2023,900.9
45037,2018,909.4
45037,2019,851.1
45037,2020,1213.1
45037,2021,1414.8
45037,2022,1258.7
45037,2023,1036
45039,2018,1227.6
45039,2019,1351.4
45039,2020,1690.9
45039,2021,1885
45039,2022,1760
45039,2023,1562
45041,2018,1186.3
45041,2019,1219.2
45041,2020,1471.1
45041,2021,1510.6
45041,2022,1356
45041,2023,1284.9
45043,2018,1304.4
45043,2019,1316.2
45043,2020,1632.1
45043,2021,1647.3
45043,2022,1571.3
45043,2023,1462
45045,2018,885.4
45045,2019,838.9
45045,2020,1001.3
45045,2021,1106.1
45045,2022,1028.7
45045,2023,913.2
45047,2018,1219.9
45047,2019,1160.8
45047,2020,1398.5
45047,2021,1464.5
45047,2022,1348.4
45047,2023,1213.6
45049,2018,1245.4
45049,2019,1399.4
45049,2020,1611.9
45049,2021,1622.7
45049,2022,1441
45049,2023,1495.4
45051,2018,1110.3
45051,2019,1105.7
45051,2020,1300.6
45051,2021,1440.2
45051,2022,1334.9
45051,2023,1269.8
45053,2018,945.8
45053,2019,917.8
45053,2020,1028.9
45053,2021,1279.5
45053,2022,1332.8
45053,2023,1216.3
45055,2018,1039.8
45055,2019,1116.4
45055,2020,1289.4
45055,2021,1489.5
45055,2022,1257.5
45055,2023,1165.9
45057,2018,947.8
45057,2019,1031.5
45057,2020,1151.3
45057,2021,1292.7
45057,2022,1133.1
45057,2023,1071
45059,2018,1325.5
45059,2019,1337.9
45059,2020,1467.2
45059,2021,1663.6
45059,2022,1378.7
45059,2023,1405.5
45061,2018,1505.1
45061,2019,1527.2
45061,2020,1772.3
45061,2021,1818.2
45061,2022,1622
45061,2023,1559.5
45063,2018,880.9
45063,2019,891.7
45063,2020,1019.3
45063,2021,1097.5
45063,2022,1065.3
45063,2023,1012.5
45065,2018,1434.6
45065,2019,1891.6
45065,2020,1664.9
45065,2021,1844.3
45065,2022,1689.9
45065,2023,1549.1
45067,2018,1443.3
45067,2019,1445
45067,2020,1810.5
45067,2021,1792.7
45067,2022,1655.5
45067,2023,1596
45069,2018,1181.9
45069,2019,1504.7
45069,2020,1645.8
45069,2021,1739.8
45069,2022,1632.2
45069,2023,1400.6
45071,2018,1142.3
45071,2019,1170.7
45071,2020,1539.9
45071,2021,1479.1
45071,2022,1406.6
45071,2023,1254.3
45073,2018,1284.9
45073,2019,1190.5
45073,2020,1292.3
45073,2021,1507.5
45073,2022,1443
45073,2023,1377.7
45075,2018,1303.3
45075,2019,1286.9
45075,2020,1598.3
45075,2021,1709.2
45075,2022,1551.3
45075,2023,1487.6
45077,2018,999.7
45077,2019,1038
45077,2020,1246.3
45077,2021,1284.9
45077,2022,1089.4
45077,2023,1090.1
45079,2018,769.9
45079,2019,734.1
45079,2020,916.8
45079,2021,954.3
45079,2022,872
45079,2023,825.8
45081,2018,1007.6
45081,2019,1040.4
45081,2020,1521
45081,2021,1514.3
45081,2022,1483.8
45081,2023,1140
45083,2018,1033.2
45083,2019,1017.6
45083,2020,1193.7
45083,2021,1283.6
45083,2022,1112.7
45083,2023,1036.7
45085,2018,1107.9
45085,2019,1072
45085,2020,1348.3
45085,2021,1446.2
45085,2022,1229.7
45085,2023,1221.1
45087,2018,1459.3
45087,2019,1424.1
45087,2020,1778.4
45087,2021,1910
45087,2022,1730.7
45087,2023,1626
45089,2018,1447.4
45089,2019,1389.6
45089,2020,1864.2
45089,2021,1771.4
45089,2022,1553.7
45089,2023,1492.1
45091,2018,791.3
45091,2019,797.6
45091,2020,916.3
45091,2021,986.2
45091,2022,950.9
45091,2023,868.9
46003,2018,1321
46003,2019,1163.2
46003,2020,1685
46003,2021,1673.9
46003,2022,1379.3
46003,2023,1150.3
46005,2018,995.6
46005,2019,1110.9
46005,2020,1177.6
46005,2021,962.3
46005,2022,960
46005,2023,1138.3
46007,2018,1124.6
46007,2019,951
46007,2020,1118
46007,2021,1468
46007,2022,1318.9
46007,2023,1180
46009,2018,1060.2
46009,2019,1333.1
46009,2020,1723.1
46009,2021,1511.3
46009,2022,1345.2
46009,2023,835.1
46011,2018,573.3
46011,2019,575.9
46011,2020,710.6
46011,2021,586
46011,2022,693.3
46011,2023,567
46013,2018,938.5
46013,2019,867.7
46013,2020,1192.6
46013,2021,976.4
46013,2022,1063.9
46013,2023,1030.9
46015,2018,822.3
46015,2019,1208.2
46015,2020,1027.8
46015,2021,934.8
46015,2022,1071.2
46015,2023,1110.9
46017,2018,1326.1
46017,2019,1019.4
46017,2020,1840.5
46017,2021,2756.1
46017,2022,1504.6
46017,2023,1433.1
46019,2018,968.5
46019,2019,1256.1
46019,2020,1100.8
46019,2021,1348.5
46019,2022,946.7
46019,2023,920.6
46021,2018,871.5
46021,2019,1162.8
46021,2020,1521.7
46021,2021,1884.1
46021,2022,1927.4
46021,2023,1417.9
46023,2018,1210.1
46023,2019,1151.5
46023,2020,1619.5
46023,2021,1276.9
46023,2022,1063.7
46023,2023,1049.8
46025,2018,989.6
46025,2019,1097.4
46025,2020,1183.6
46025,2021,804.2
46025,2022,1329.2
46025,2023,937.2
46027,2018,719.3
46027,2019,689.4
46027,2020,800.2
46027,2021,759.1
46027,2022,772.3
46027,2023,842.5
46029,2018,856.7
46029,2019,960.4
46029,2020,1266.6
46029,2021,985
46029,2022,992.3
46029,2023,997.5
46031,2018,1272.5
46031,2019,1248.2
46031,2020,1686.9
46031,2021,1497.9
46031,2022,1751.2
46031,2023,1322.1
46033,2018,1146
46033,2019,1237.2
46033,2020,1186.6
46033,2021,1115.1
46033,2022,1143.7
46033,2023,1009.1
46035,2018,1187.5
46035,2019,1198.5
46035,2020,1287.1
46035,2021,1182.2
46035,2022,1171.6
46035,2023,978.8
46037,2018,1580.4
46037,2019,1253.7
46037,2020,1908.3
46037,2021,1311.4
46037,2022,1697.4
46037,2023,1339.2
46039,2018,1152.9
46039,2019,1011.3
46039,2020,1104.5
46039,2021,959.7
46039,2022,1332.7
46039,2023,872.8
46041,2018,965.4
46041,2019,967.4
46041,2020,1554.7
46041,2021,1810.9
46041,2022,1945.5
46041,2023,1152.1
46043,2018,1533.2
46043,2019,1506.3
46043,2020,1755
46043,2021,1666.1
46043,2022,1260.8
46043,2023,1092.3
46045,2018,1238.7
46045,2019,888
46045,2020,1388.5
46045,2021,1462.9
46045,2022,1033.2
46045,2023,986
46047,2018,1716.5
46047,2019,1832.3
46047,2020,2057.2
46047,2021,2068.9
46047,2022,2008.1
46047,2023,1690.8
46049,2018,1502.1
46049,2019,1261.4
46049,2020,1821.3
46049,2021,1403.8
46049,2022,2163.7
46049,2023,1534.2
46051,2018,1161.3
46051,2019,1389.7
46051,2020,1614.3
46051,2021,1276.8
46051,2022,1380.1
46051,2023,1522.6
46053,2018,1495.7
46053,2019,1409.8
46053,2020,2038.4
46053,2021,1885.8
46053,2022,1034.8
46053,2023,1294.2
46055,2018,1355.6
46055,2019,1316.5
46055,2020,1397.1
46055,2021,1525.9
46055,2022,1204.8
46055,2023,1620.7
46057,2018,998.2
46057,2019,1184.3
46057,2020,1652.2
46057,2021,847.3
46057,2022,802.9
46057,2023,945.6
46059,2018,1594.1
46059,2019,1190.8
46059,2020,1662.9
46059,2021,1874
46059,2022,1656.1
46059,2023,1416.2
46061,2018,503.6
46061,2019,695
46061,2020,687.9
46061,2021,970
46061,2022,693.4
46061,2023,576.2
46063,2018,NA
46063,2019,NA
46063,2020,915.3
46063,2021,828.9
46063,2022,NA
46063,2023,NA
46065,2018,900.8
46065,2019,1152.6
46065,2020,1176.7
46065,2021,1186.8
46065,2022,1079.6
46065,2023,885.2
46067,2018,1504.1
46067,2019,1536.1
46067,2020,1620.4
46067,2021,1470.8
46067,2022,1425.1
